address,area,rooms,bathrooms,garages,amenities,price,condo,neighborhood
"Rua Lauro Linhares - Trindade, Florianópolis - SC",118,3,3,1.0,"Área de serviço
Salão de festas
Interfone
Armário embutido
Sala de jantar",2150.0,625, Trindade
"Servidão Corujas do Sul - Campeche, Florianópolis - SC",30,1,1,1.0,nan,1600.0,0, Campeche
"Avenida Desembargador Vítor Lima - Trindade, Florianópolis - SC",38,2,1,1.0,nan,1000.0,270, Trindade
"Córrego Grande, Florianópolis - SC",90,3,2,2.0,"Mobiliado
Elevador
Piscina
Área de serviço
Varanda",3300.0,660, SC
"Rua Mediterrâneo - Córrego Grande, Florianópolis - SC",67,2,1,1.0,Elevador,1800.0,570, Córrego Grande
"Centro, Florianópolis - SC",40,1,1,1.0,nan,1900.0,738, SC
"Rua Luiz Oscar de Carvalho - Trindade, Florianópolis - SC",67,2,1,1.0,nan,1760.0,390, Trindade
"Rua Lauro Linhares - Trindade, Florianópolis - SC",75,2,2,1.0,"Elevador
Piscina",1850.0,700, Trindade
"Rua Jornalista Tito Carvalho - Trindade, Florianópolis - SC",55,2,2,1.0,nan,2000.0,555, Trindade
"Rua Professor Luiz Sanches Bezerra da Trindade - Centro, Florianópolis - SC",271,3,5,4.0,nan,10200.0,1150, Centro
"Rua Duarte Schutel - Centro, Florianópolis - SC",166,4,3,2.0,nan,4500.0,1433, Centro
"Centro, Florianópolis - SC",203,3,1,2.0,"Mobiliado
Piscina
Área de serviço
Churrasqueira
Varanda",13200.0,1242, SC
"Rua João Meirelles - Abraão, Florianópolis - SC",97,3,3,2.0,"Elevador
Piscina
Churrasqueira
Playground
Academia",2550.0,867, Abraão
"Ingleses do Rio Vermelho, Florianópolis - SC",88,3,2,1.0,"Mobiliado
Piscina
Área de serviço
Salão de festas
Varanda",4200.0,350, SC
"Avenida Madre Benvenuta - Trindade, Florianópolis - SC",120,3,2,1.0,"Salão de festas
Jardim
Cozinha",2100.0,580, Trindade
"Rodovia Doutor Antônio Luiz Moura Gonzaga - Rio Tavares, Florianópolis - SC",65,2,2,4.0,Armário na cozinha,2500.0,0, Rio Tavares
"Avenida das Raias, 883 - Jurerê Internacional, Florianópolis - SC",88,2,3,1.0,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Ar-condicionado",2800.0,0, Jurerê Internacional
"Rua Deputado Antônio Edu Vieira - Pantanal, Florianópolis - SC",79,2,1,1.0,Elevador,1600.0,754, Pantanal
"Coqueiros, Florianópolis - SC",99,2,3,0.0,"Mobiliado
Elevador
Área de serviço
Circuito de segurança
Interfone",1450.0,590, SC
"Rua Douglas Seabra Levier - Trindade, Florianópolis - SC",65,2,1,1.0,Elevador,2300.0,288, Trindade
"Rodovia Admar Gonzaga, 1669 - Itacorubi, Florianópolis - SC",75,2,2,1.0,nan,2600.0,0, Itacorubi
"Rua Joaquim Costa - Agronômica, Florianópolis - SC",88,3,2,1.0,Elevador,2200.0,972, Agronômica
"Rua Abel Álvares Cabral Júnior - Ingleses do Rio Vermelho, Florianópolis - SC",70,2,1,1.0,"Churrasqueira
Varanda
Ar-condicionado
Condomínio fechado
Espaço gourmet",1500.0,450, Ingleses do Rio Vermelho
"Rua Vereador Osni Ortiga - Lagoa da Conceição, Florianópolis - SC",35,1,1,2.0,nan,1600.0,0, Lagoa da Conceição
"Rua Vereador Osni Ortiga - Lagoa da Conceição, Florianópolis - SC",35,1,1,2.0,nan,1600.0,0, Lagoa da Conceição
"Rua São Francisco - Centro, Florianópolis - SC",60,2,2,1.0,Elevador,1850.0,558, Centro
"Servidão João Batista Pires - Campeche, Florianópolis - SC",65,2,1,2.0,nan,1450.0,50, Campeche
"Rua Nossa Senhora do Rosário - Jardim Atlântico, Florianópolis - SC",55,2,1,1.0,nan,1300.0,250, Jardim Atlântico
"Rua Desembargador Pedro Silva - Coqueiros, Florianópolis - SC",78,2,1,1.0,nan,2290.0,530, Coqueiros
"Avenida dos Búzios, 1136 - Jurerê Internacional, Florianópolis - SC",140,2,2,1.0,"Mobiliado
Elevador
Piscina
Condomínio fechado",5500.0,1200, Jurerê Internacional
"Rua Capitão Américo - Córrego Grande, Florianópolis - SC",69,2,1,1.0,Elevador,2000.0,540, Córrego Grande
"Avenida Desembargador Vítor Lima - Trindade, Florianópolis - SC",33,1,1,0.0,nan,1900.0,344, Trindade
"Rua Padre Roma - Centro, Florianópolis - SC",134,2,2,1.0,nan,2350.0,330, Centro
"Rodovia Virgílio Várzea - Saco Grande, Florianópolis - SC",73,2,2,1.0,nan,2200.0,490, Saco Grande
"Rua Pastor William Richard Schisler Filho, 868 - Itacorubi, Florianópolis - SC",70,2,2,1.0,"Área de serviço
Playground
Sala de jantar",2100.0,650, Itacorubi
"Rua Felipe Schmidt, 1011 - Centro, Florianópolis - SC",65,2,2,1.0,"Área de serviço
Playground
Sala de jantar",2600.0,650, Centro
"Rua Henrique Bruggemann - Centro, Florianópolis - SC",83,3,2,2.0,Elevador,5500.0,857, Centro
"Avenida César Seara - Carvoeira, Florianópolis - SC",57,2,1,1.0,nan,2000.0,439, Carvoeira
"Lagoa da Conceição, Florianópolis - SC",53,1,1,1.0,"Salão de festas
Condomínio fechado",1200.0,372, SC
"Rua do Marisco, 475 - Ingleses do Rio Vermelho, Florianópolis - SC",102,3,2,1.0,"Elevador
Piscina
Área de serviço
Churrasqueira
Condomínio fechado",2000.0,500, Ingleses do Rio Vermelho
"Itacorubi, Florianópolis - SC",70,2,2,1.0,"Piscina
Salão de festas
Playground
Varanda
Academia",3900.0,494, SC
"Rua Desembargador Pedro Silva - Coqueiros, Florianópolis - SC",45,2,1,1.0,nan,1000.0,350, Coqueiros
"Rua Desembargador Pedro Silva - Coqueiros, Florianópolis - SC",51,2,1,0.0,"Salão de festas
Jardim
Ar-condicionado
Quadra poliesportiva",1300.0,427, Coqueiros
"Rua do Vasco - Ingleses do Rio Vermelho, Florianópolis - SC",52,2,1,1.0,"Área de serviço
Salão de festas
Playground
Academia
Jardim",1480.0,259, Ingleses do Rio Vermelho
"Carvoeira, Florianópolis - SC",73,2,1,1.0,"Elevador
Churrasqueira
Cozinha",1500.0,425, SC
"Rua Álvaro de Carvalho - Centro, Florianópolis - SC",65,2,1,1.0,nan,1200.0,850, Centro
"Servidão Manoel Pacífico da Silva, 91 - Ingleses do Rio Vermelho, Florianópolis - SC",50,2,1,1.0,"Mobiliado
Área de serviço
Churrasqueira
Varanda
Aquecimento",1300.0,0, Ingleses do Rio Vermelho
"Rua Bias Peixoto, 131 - Itaguaçu, Florianópolis - SC",80,3,1,1.0,"Condomínio fechado
Garagem",1580.0,824, Itaguaçu
"Avenida Jornalista Rubens de Arruda Ramos - Centro, Florianópolis - SC",90,3,3,1.0,Elevador,2200.0,1082, Centro
"Rua Ambrósio Marques da Rosa - Ingleses do Rio Vermelho, Florianópolis - SC",60,2,1,1.0,Cozinha,1250.0,0, Ingleses do Rio Vermelho
"Rodovia João Paulo - Joao Paulo, Florianópolis - SC",106,3,2,2.0,"Elevador
Piscina",2200.0,1130, Joao Paulo
"Avenida Mauro Ramos - Centro, Florianópolis - SC",46,1,1,1.0,"Elevador
Piscina
Área de serviço
Salão de festas
Playground",3500.0,770, Centro
"Rua Maria Eduarda - Pantanal, Florianópolis - SC",33,1,1,0.0,nan,790.0,100, Pantanal
"Rua Almirante Lamego - Centro, Florianópolis - SC",155,3,4,1.0,nan,3500.0,1197, Centro
"Rua Rui Barbosa - Agronômica, Florianópolis - SC",115,3,3,2.0,"Elevador
Piscina",6000.0,945, Agronômica
"Agronômica, Florianópolis - SC",316,5,6,0.0,nan,17500.0,3956, SC
"Rodovia João Gualberto Soares - Barra da Lagoa, Florianópolis - SC",75,2,2,1.0,nan,2400.0,130, Barra da Lagoa
"Rua Esteves Júnior - Centro, Florianópolis - SC",48,1,1,0.0,"Elevador
Ar-condicionado
Aceita animais",1350.0,350, Centro
"Rodovia Amaro Antônio Vieira, 2623 - Itacorubi, Florianópolis - SC",65,2,2,1.0,"Salão de festas
Playground
Academia
Sala de jantar",2200.0,650, Itacorubi
"Rua dos Lambari-Guaçu - Jurerê Internacional, Florianópolis - SC",196,3,5,3.0,"Mobiliado
Elevador
Piscina
Playground
Academia",10000.0,2697, Jurerê Internacional
"Rua Acelon Pacheco da Costa - Itacorubi, Florianópolis - SC",62,2,2,1.0,"Elevador
Área de serviço
Cozinha
Interfone",1800.0,570, Itacorubi
"Rua Dante de Patta, 280 - Ingleses do Rio Vermelho, Florianópolis - SC",66,2,2,1.0,Mobiliado,1800.0,490, Ingleses do Rio Vermelho
"Córrego Grande, Florianópolis - SC",35,1,1,0.0,"Jardim
Interfone
Armário embutido",1400.0,80, SC
"Avenida Lions Internacional, 357 - Ingleses do Rio Vermelho, Florianópolis - SC",80,2,2,1.0,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground",1700.0,350, Ingleses do Rio Vermelho
"Rua Deputado Antônio Edu Vieira - Pantanal, Florianópolis - SC",121,3,3,2.0,Elevador,2400.0,900, Pantanal
"Rua José João Martendal - Carvoeira, Florianópolis - SC",72,2,2,1.0,Elevador,1500.0,630, Carvoeira
"Rua João Meirelles, 1415 - Abraão, Florianópolis - SC",104,3,3,2.0,"Elevador
Piscina
Churrasqueira
Playground
Academia",2600.0,827, Abraão
"Agronômica, Florianópolis - SC",301,3,4,2.0,"Mobiliado
Piscina
Área de serviço
Churrasqueira
Salão de festas",10500.0,2100, SC
"Rua Francisco Goulart, 103 - Trindade, Florianópolis - SC",100,2,1,1.0,"Área de serviço
Ar-condicionado
Lavanderia
Interfone
Armário na cozinha",1500.0,526, Trindade
"Rua das Gaivotas, 761 - Ingleses do Rio Vermelho, Florianópolis - SC",89,3,2,1.0,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Salão de festas",4500.0,289, Ingleses do Rio Vermelho
"Avenida Mauro Ramos - Centro, Florianópolis - SC",60,1,1,1.0,"Elevador
Piscina
Área de serviço
Salão de festas
Playground",4300.0,520, Centro
"Rua Trajano Margarida - Trindade, Florianópolis - SC",136,2,2,2.0,"Elevador
Churrasqueira
Sauna
Armário na cozinha
Garagem",3550.0,704, Trindade
"Avenida Trompowsky - Centro, Florianópolis - SC",213,2,4,2.0,"Mobiliado
Área de serviço
Salão de festas
Playground
Academia",3900.0,1065, Centro
"Rua Professora Antonieta de Barros, 732 - Estreito, Florianópolis - SC",61,2,1,0.0,"Área de serviço
Condomínio fechado
TV a cabo
Cozinha
Interfone",1350.0,383, Estreito
"Rua Frei Caneca, 146 - Centro, Florianópolis - SC",211,3,2,22.0,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas",6500.0,1190, Centro
"Itacorubi, Florianópolis - SC",90,3,2,0.0,nan,3000.0,0, SC
"Estreito, Florianópolis - SC",99,2,1,1.0,"Mobiliado
Elevador
Área de serviço
Interfone",1800.0,470, SC
"Rua Frei Caneca - Agronômica, Florianópolis - SC",140,4,4,2.0,"Elevador
Salão de festas
Armário na cozinha",4780.0,860, Agronômica
"Rua Luiz Oscar de Carvalho - Trindade, Florianópolis - SC",68,3,1,1.0,"Área de serviço
Salão de festas
Playground
Interfone
Sala de jantar",1700.0,380, Trindade
"Rua Presidente Nereu Ramos, 160 - Centro, Florianópolis - SC",55,1,1,1.0,"Mobiliado
Piscina
Área de serviço
Salão de festas
Playground",4000.0,608, Centro
"Rua dos Chernes - Jurerê, Florianópolis - SC",108,3,3,2.0,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",7000.0,800, Jurerê
"Rua João Meirelles - Abraão, Florianópolis - SC",69,2,2,1.0,"Mobiliado
Elevador
Piscina
Churrasqueira
Varanda",3300.0,580, Abraão
"Servidão Fedrigo - Centro, Florianópolis - SC",58,2,1,0.0,nan,1800.0,366, Centro
"Rua Gonçalves Ledo - Trindade, Florianópolis - SC",82,2,2,1.0,Elevador,2900.0,820, Trindade
"Rua dos Bambus - Itacorubi, Florianópolis - SC",35,1,1,0.0,nan,1100.0,0, Itacorubi
"Rua Desembargador Arno Hoeschl - Centro, Florianópolis - SC",56,1,1,1.0,Elevador,1700.0,686, Centro
"Rodovia Amaro Antônio Vieira - Itacorubi, Florianópolis - SC",60,2,1,1.0,"Churrasqueira
Salão de festas
Aceita animais",1500.0,380, Itacorubi
"Rua Padre Roma, 221 - Centro, Florianópolis - SC",57,2,1,1.0,"Condomínio fechado
Garagem",1400.0,533, Centro
"Rodovia Tertuliano Brito Xavier, 2395 - Canasvieiras, Florianópolis - SC",64,1,1,1.0,"Mobiliado
Piscina
Salão de festas
Playground
Jardim",5500.0,1223, Canasvieiras
"Campeche, Florianópolis - SC",40,1,1,1.0,"Elevador
Piscina
Churrasqueira
Salão de festas
Varanda",2300.0,390, SC
"Rua Diácono Nemésio Coelho - Ponta das Canas, Florianópolis - SC",42,2,1,0.0,nan,1100.0,0, Ponta das Canas
"Rua Professor Luiz Sanches Bezerra da Trindade, 106 - Centro, Florianópolis - SC",271,3,5,4.0,"Mobiliado
Varanda
Lavanderia
Closet
Interfone",10300.0,1150, Centro
"Rua Rafael Bandeira - Centro, Florianópolis - SC",50,1,1,0.0,"Área de serviço
Cozinha",1100.0,297, Centro
"Rua Desembargador Arno Hoeschl - Centro, Florianópolis - SC",41,1,1,1.0,"Mobiliado
Área de serviço
Salão de festas
Playground
Academia",3500.0,495, Centro
"Rua Luiz Oscar de Carvalho - Trindade, Florianópolis - SC",72,3,1,1.0,nan,1700.0,600, Trindade
"Avenida Luiz Boiteux Piazza, 2958 - Cachoeira do Bom Jesus, Florianópolis - SC",70,2,2,1.0,"Área de serviço
Sala de jantar",1800.0,200, Cachoeira do Bom Jesus
"Rua Martinho de Haro, 481 - Ingleses do Rio Vermelho, Florianópolis - SC",65,2,2,1.0,"Elevador
Área de serviço
Churrasqueira
Varanda
Lavanderia",1550.0,260, Ingleses do Rio Vermelho
"Rua Eurico Hosterno - Santa Mônica, Florianópolis - SC",55,1,1,0.0,nan,2570.0,0, Santa Mônica
"Rua Pastor William Richard Schisler Filho, 856 - Itacorubi, Florianópolis - SC",51,1,2,1.0,"Área de serviço
Playground
Sala de jantar",2000.0,650, Itacorubi
"Rua Visconde de Ouro Preto, 463 - Centro, Florianópolis - SC",69,3,2,0.0,"Depósito
Cozinha
Interfone",2200.0,470, Centro
"Abraão, Florianópolis - SC",104,3,2,2.0,"Elevador
Piscina
Área de serviço
Churrasqueira
Varanda",2600.0,827, SC
"Trindade, Florianópolis - SC",192,3,2,1.0,nan,3100.0,790, SC
"Rua dos Bambus - Itacorubi, Florianópolis - SC",38,1,1,0.0,nan,1400.0,0, Itacorubi
"Servidão João Luiz de Souto, 167 - Ingleses do Rio Vermelho, Florianópolis - SC",75,2,2,1.0,"Área de serviço
Churrasqueira
Salão de festas
Varanda
Garagem",1400.0,0, Ingleses do Rio Vermelho
"Abraão, Florianópolis - SC",97,3,3,2.0,"Elevador
Piscina
Área de serviço
Varanda
Condomínio fechado",2550.0,868, SC
"Itacorubi, Florianópolis - SC",82,3,2,1.0,Elevador,2600.0,533, SC
"Rua Douglas Seabra Levier - Trindade, Florianópolis - SC",63,2,1,1.0,"Elevador
Ar-condicionado
Cozinha
Segurança 24h",1400.0,268, Trindade
"Avenida Governador Jorge Lacerda - Costeira do Pirajubaé, Florianópolis - SC",77,3,2,1.0,"Elevador
Churrasqueira
Armário na cozinha",1800.0,877, Costeira do Pirajubaé
"Rua General Bittencourt, 565 - Centro, Florianópolis - SC",96,2,1,1.0,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas",1600.0,676, Centro
"Ingleses do Rio Vermelho, Florianópolis - SC",90,3,2,1.0,"Mobiliado
Piscina
Área de serviço
Salão de festas
Varanda",3800.0,38777, SC
"Canasvieiras, Florianópolis - SC",41,1,1,1.0,"Mobiliado
Churrasqueira
Varanda
Garagem
Cozinha",1299.0,330, SC
"Itacorubi, Florianópolis - SC",135,3,2,1.0,"Elevador
Área de serviço
Churrasqueira
Varanda
Ar-condicionado",2600.0,533, SC
"Rua Frei Caneca, 520 - Agronômica, Florianópolis - SC",164,3,3,1.0,"Mobiliado
Elevador
Área de serviço
Salão de festas
Jardim",4500.0,945, Agronômica
"Rua Tiradentes - Centro, Florianópolis - SC",72,2,3,1.0,Elevador,1600.0,618, Centro
"Rua José João Martendal - Trindade, Florianópolis - SC",78,2,2,1.0,"Elevador
Interfone",1400.0,420, Trindade
"Rua Hercílio de Aquino - Abraão, Florianópolis - SC",55,1,1,1.0,nan,1250.0,271, Abraão
"Rua Manoel Pizzolati - Jardim Atlântico, Florianópolis - SC",52,2,1,0.0,"Área de serviço
Ar-condicionado
Cozinha",800.0,330, Jardim Atlântico
"Centro, Florianópolis - SC",99,3,2,2.0,"Elevador
Churrasqueira",4000.0,1200, SC
"Rua Santa Luzia - Trindade, Florianópolis - SC",44,1,1,1.0,"Área de serviço
Churrasqueira
Salão de festas
Academia
Interfone",1900.0,355, Trindade
"Rua Presidente Coutinho - Centro, Florianópolis - SC",113,3,2,1.0,Elevador,4100.0,1150, Centro
"Carvoeira, Florianópolis - SC",27,1,1,0.0,Varanda,1250.0,0, SC
"Rua Eurico Hosterno - Santa Mônica, Florianópolis - SC",20,1,1,0.0,nan,1340.0,0, Santa Mônica
"Rua João Motta Espezim - Saco dos Limões, Florianópolis - SC",124,4,2,2.0,nan,2000.0,440, Saco dos Limões
"Rua Capitão Américo - Córrego Grande, Florianópolis - SC",48,1,1,1.0,Elevador,1550.0,334, Córrego Grande
"Rua Professor Herminio Jacques - Centro, Florianópolis - SC",74,2,2,1.0,nan,3500.0,816, Centro
"Rua Desembargador Pedro Silva - Coqueiros, Florianópolis - SC",44,2,1,1.0,nan,1300.0,390, Coqueiros
"Rodovia Admar Gonzaga, 2025 - Itacorubi, Florianópolis - SC",40,1,1,1.0,"Área de serviço
Cozinha",1000.0,316, Itacorubi
"Avenida Madre Benvenuta - Trindade, Florianópolis - SC",82,3,2,2.0,"Mobiliado
Área de serviço
Salão de festas
Playground
Academia",4100.0,540, Trindade
"Pantanal, Florianópolis - SC",26,1,1,0.0,Mobiliado,1100.0,190, SC
"Servidão Maria Martins Chagas - Rio Tavares, Florianópolis - SC",64,2,2,1.0,Mobiliado,2000.0,0, Rio Tavares
"Rua Dom Jaime Câmara - Centro, Florianópolis - SC",200,4,4,2.0,"Elevador
Área de serviço
Varanda
Cozinha",3000.0,2341, Centro
"Santo Antônio de Lisboa, Florianópolis - SC",50,2,1,1.0,"Garagem
Cozinha",1600.0,125, SC
"Rua Francisco Goulart - Trindade, Florianópolis - SC",62,2,1,1.0,"Mobiliado
Área de serviço
Interfone",1600.0,359, Trindade
"Lagoa da Conceição, Florianópolis - SC",70,2,1,0.0,nan,1600.0,0, SC
"Rua Desembargador Urbano Salles - Centro, Florianópolis - SC",196,3,5,2.0,"Elevador
Piscina",2900.0,1372, Centro
"Rua das Algas, 871 - Jurerê, Florianópolis - SC",150,3,3,2.0,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",5500.0,1000, Jurerê
"Córrego Grande, Florianópolis - SC",69,2,1,1.0,"Mobiliado
Área de serviço
Churrasqueira
Salão de festas
Playground",1600.0,460, SC
"Rodovia Amaro Antônio Vieira, 2108 - Itacorubi, Florianópolis - SC",135,3,1,1.0,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Salão de festas",2600.0,533, Itacorubi
"Rua Madre Maria Vilac - Canasvieiras, Florianópolis - SC",66,2,2,0.0,nan,1200.0,947, Canasvieiras
"Jurerê Internacional, Florianópolis - SC",80,2,2,1.0,"Mobiliado
Piscina
Área de serviço
Salão de festas
Academia",5500.0,1500, SC
"Avenida dos Salmões, 914 - Jurerê Internacional, Florianópolis - SC",50,1,1,0.0,"Mobiliado
Elevador
Churrasqueira
Varanda
Ar-condicionado",2200.0,0, Jurerê Internacional
"Avenida Governador Ivo Silveira - Capoeiras, Florianópolis - SC",59,2,1,1.0,"Área de serviço
Salão de festas
Playground
Jardim
Armário embutido",1100.0,345, Capoeiras
"Centro, Florianópolis - SC",55,1,1,1.0,"Mobiliado
Elevador
Área de serviço
Salão de festas",4900.0,677, SC
"Carvoeira, Florianópolis - SC",18,1,1,1.0,"Mobiliado
Área de serviço
Salão de festas
Jardim
Ar-condicionado",1100.0,100, SC
"Rua Esteves Júnior, 30 - Centro, Florianópolis - SC",121,3,2,1.0,"Mobiliado
Interfone
Sala de jantar",3800.0,1396, Centro
"Rua Luiz Oscar de Carvalho - Trindade, Florianópolis - SC",67,3,1,1.0,nan,1550.0,325, Trindade
"Rodovia Admar Gonzaga - Itacorubi, Florianópolis - SC",65,2,2,1.0,"Elevador
Churrasqueira
Salão de festas
Playground
Salão de jogos",2890.0,331, Itacorubi
"Rua Deputado Antônio Edu Vieira - Pantanal, Florianópolis - SC",75,3,2,2.0,"Área de serviço
Playground
Academia
Salão de jogos
Interfone",2700.0,600, Pantanal
"Rua Tenente Silveira - Centro, Florianópolis - SC",44,2,1,0.0,nan,1300.0,395, Centro
"Abraão, Florianópolis - SC",132,3,2,2.0,Interfone,3800.0,835, SC
"Rua Doutor Armínio Tavares, 160 - Centro, Florianópolis - SC",58,1,2,1.0,"Salão de festas
Playground
Academia
Circuito de segurança
Interfone",3800.0,617, Centro
"Rua Laura Caminha Meira - Centro, Florianópolis - SC",70,2,1,0.0,nan,1000.0,0, Centro
"Rua Bias Peixoto, 131 - Itaguaçu, Florianópolis - SC",79,3,1,1.0,"Condomínio fechado
Garagem",1580.0,877, Itaguaçu
"Avenida Trompowsky - Centro, Florianópolis - SC",61,2,2,1.0,"Elevador
Salão de festas
Ar-condicionado
Armário na cozinha",3290.0,597, Centro
"Rua Frei Caneca - Agronômica, Florianópolis - SC",210,3,4,2.0,"Elevador
Piscina",5800.0,1600, Agronômica
"Jurerê Internacional, Florianópolis - SC",104,2,2,2.0,"Mobiliado
Elevador
Piscina
Área de serviço
Varanda",4200.0,497, SC
"Rua Almirante Alvim, 452 - Centro, Florianópolis - SC",75,3,1,1.0,"Área de serviço
Interfone
Armário na cozinha",1900.0,482, Centro
"Rua das Gaivotas, 761 - Ingleses do Rio Vermelho, Florianópolis - SC",89,3,1,1.0,"Piscina
Churrasqueira
Salão de festas
Playground
Jardim",3750.0,248, Ingleses do Rio Vermelho
"Rua Comandante Constantino Nicolau Spyrides, 4152 - Agronômica, Florianópolis - SC",139,3,1,3.0,"Piscina
Salão de festas
Playground
Jardim",8000.0,1050, Agronômica
"Ingleses do Rio Vermelho, Florianópolis - SC",72,2,2,2.0,"Mobiliado
Elevador
Churrasqueira
Salão de festas
Ar-condicionado",1850.0,450, SC
"Itacorubi, Florianópolis - SC",69,2,1,1.0,Elevador,1400.0,428, SC
"Rua Sílvio Possobon - Abraão, Florianópolis - SC",92,2,2,2.0,"Área de serviço
Salão de festas
Playground
Academia
Ar-condicionado",3500.0,901, Abraão
"Rua Brisamar, 142 - Ingleses Norte, Florianópolis - SC",43,1,1,0.0,"Mobiliado
Elevador
Piscina
Churrasqueira
Playground",1200.0,521, Ingleses Norte
"Rua Tenente Silveira - Centro, Florianópolis - SC",64,2,1,0.0,nan,1450.0,484, Centro
"Itacorubi, Florianópolis - SC",59,3,1,1.0,"Salão de festas
Interfone
Garagem",1350.0,370, SC
"Rua Eurico Hosterno - Santa Mônica, Florianópolis - SC",20,1,1,0.0,nan,1340.0,0, Santa Mônica
